time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.0400000000000014,0.21649365925755415,-0.4505511607449901,14.21143703455106,6.208312883135125,6.240749381895013,0.0,0.44319404965962084,-0.7180987697314973,3.9798362437874277,-0.0615852815574771,-0.01707881623879668,0.0,423.3820533125208,424.2082887990962,424.02805037342023,423.51701973358206
2.1000000000000014,0.2438121118343453,-0.49493721813664787,14.449646425355295,6.204475963330474,6.240274121623546,0.0,0.4674802466719258,-0.7617620607194397,3.9604957425492398,-0.06914984924908356,0.005968289688178542,0.0,413.02986049771374,415.0577644226641,415.08086391098664,414.4130803636672
2.1600000000000015,0.2729731468620799,-0.5427183233384731,14.695572533270644,6.199900091059742,6.24091279665716,0.0,0.5044415419076619,-0.8314154327539687,4.235980981699147,-0.09690025177947681,0.01865582402046496,0.0,503.85079753112245,504.7671508718879,505.531525105728,503.52369574233995
2.2200000000000015,0.3040644005500626,-0.5942722803083309,14.951699498693383,6.193714447088665,6.241763888688535,0.0,0.5318203627910265,-0.8876080411507539,4.301261285642729,-0.11986286951722303,0.0032707204588677957,0.0,444.51120149250005,443.2484124061491,445.77388340772114,443.883737809479
2.2800000000000016,0.33673546664783294,-0.6492190027967353,15.210566212009777,6.186340223629234,6.242167101286235,0.0,0.5571777240634055,-0.9446038012956591,4.32743125037819,-0.12980197931917692,0.012854068581135386,0.0,431.55296232641814,432.36111356783255,433.5470624296859,432.6968724582777
2.3400000000000016,0.37112709184640885,-0.7082275728394402,15.476093401010525,6.178205817115938,6.243363477202093,0.0,0.5890542540996211,-1.0231931554406302,4.5225785634800655,-0.15076158802988868,0.031280391229126285,0.0,484.2856851085299,485.66974609906623,485.3875694667489,483.79626160199984
2.4000000000000017,0.4072657223439208,-0.7717941594382464,15.749992050016857,6.16918601729024,6.2454924587483305,0.0,0.6153440003317637,-1.0965564591471078,4.606893400975173,-0.14948153349421808,0.04278387264336764,0.0,453.474311252804,454.3980394812134,452.7340976712136,452.8162914554617
2.4600000000000017,0.44488398826465547,-0.8397868725683526,16.02756784959889,6.160619842458047,6.247868545608068,0.0,0.6383523246639262,-1.170661604282503,4.645332881859741,-0.13192745977635914,0.03232721102000395,0.0,439.73540571202716,438.8690354146164,439.7894048368084,441.2217089585756
2.520000000000002,0.48385328297479274,-0.9124370050071797,16.307845996393343,6.152665378971285,6.249760408770269,0.0,0.6604257789850978,-1.25173675110038,4.696907571367797,-0.13389922251047617,0.029889521095184893,0.0,444.29201762842865,444.0924372537657,445.37541520619493,445.1979635710911
2.580000000000002,0.5241174309019471,-0.9901368825127458,16.591429021991857,6.144966741699163,6.251422552351736,0.0,0.6815289965262423,-1.3389803845398716,4.755448614760448,-0.11899503415984111,0.022924588043083786,0.0,448.01829455445704,447.4517549324341,447.1291221931898,448.3267822576376
2.640000000000002,0.5655102214758756,-1.0727564295494718,16.87520114962628,6.137496892550562,6.2529952933155,0.0,0.6981111359295405,-1.4156177169930277,4.7036935895454866,-0.1387365531896652,0.032087364361546994,0.0,411.6352919199235,412.4456602319604,413.554718654269,411.7961501544453
2.700000000000002,0.6080324835315732,-1.1609012391730409,17.161248431985896,6.128981060901463,6.255038007813164,0.0,0.7190599949689296,-1.5233543361974955,4.8304589320781215,-0.14922744285804435,0.037697909384976594,0.0,468.45347407446,468.8900027405298,470.87097087549444,470.04094911128345
2.760000000000002,0.6518213288148622,-1.2560173797831382,17.45690472570819,6.11958522848802,6.2576881785707705,0.0,0.7402442558647658,-1.6481019561257675,5.023633628982595,-0.17840603430035895,0.05470043175585377,0.0,490.53454207677913,491.79653220541496,491.35769771985196,489.1680105096368
2.820000000000002,0.6967084141860527,-1.3581604831591916,17.759990771496533,6.108734835697117,6.261232178198245,0.0,0.7556438176369996,-1.7576489077311113,5.078703099637677,-0.18620676166430633,0.06661311643414553,0.0,450.81095905601546,451.77500927220075,451.7990926159203,451.1384685773527
2.880000000000002,0.7424340216180073,-1.4669988757443615,18.065830591157553,6.09737405606117,6.265942929756978,0.0,0.7681113455655278,-1.8713044123466323,5.1154813139583375,-0.19649688993862507,0.09539621787798193,0.0,444.813377951747,447.1692722366329,447.91705955196676,447.0445403182837
2.940000000000002,0.7887996192249779,-1.5827479884634397,18.37317041063405,6.085815272231752,6.271316570463471,0.0,0.7768874018436192,-1.9880206721383125,5.12878666900406,-0.1858938004688297,0.0741310485956534,0.0,439.6406509184574,437.8815032369785,441.29362096867663,442.13161342041184
3.000000000000002,0.8356214471878861,-1.7061798093401017,18.68358908981577,6.074759754196995,6.275664298914027,0.0,0.7833745903727127,-2.1273928437164122,5.217697980694234,-0.18117845382678094,0.06889803516712985,0.0,465.58581498361,465.17994235345316,464.4103663759419,464.74882831871207
3.0600000000000023,0.8827032299620493,-1.8370131981965754,18.993729030947375,6.064384735854986,6.279500072037221,0.0,0.7857137645716595,-2.2345832466187794,5.120433954860299,-0.16011265744033923,0.05146571370040877,0.0,405.9988003871011,404.434735597873,404.73082601092324,406.59046180617304
3.1200000000000023,0.9298953259919004,-1.976277167657305,19.306221250871467,6.0544060360266645,6.282221331032126,0.0,0.7870062528917754,-2.408450866029536,5.294685865970447,-0.18308668823501226,0.028887924836608795,0.0,493.383650376803,491.71457896093756,492.5177803529919,490.7913828635052
3.1800000000000024,0.9771022661739386,-2.124936918455867,19.623678710696186,6.043703739537417,0.000323402232677239,0.0,0.7864155586334746,-2.5477984322504748,5.286822939870566,-0.17031379889062198,-0.0007015794765128612,0.0,439.75368381697376,437.29533869906004,437.8837004304627,438.9138436749721
3.2400000000000024,1.024255695296316,-2.2827300104370107,19.942978064641522,6.033489276827703,4.890793681777694e-05,0.0,0.7853806374369763,-2.712861420163782,5.355642123450631,-0.1700961391220002,-0.013738311065324653,0.0,464.93479833048355,463.9121697704412,463.38451105987593,463.375137085921
3.3000000000000025,1.071355448511447,-2.450150456729321,20.26446033650058,6.02317717925955,6.282460018346416,0.0,0.784685330516338,-2.8686925645158765,5.359898470032505,-0.1756657597528075,-0.01128346969943087,0.0,444.5997996757439,444.80104227600066,445.86271252089523,445.3790355249287
3.3600000000000025,1.118426347449221,-2.6269684403725053,20.585600561556713,6.012629317001156,6.282432995291533,0.0,0.7843709144231588,-3.0261304100513087,5.344309209272062,-0.17606251502770892,0.015319184655373491,0.0,440.12187458426,442.3186381748044,438.519492719659,438.4563022475268
